rozmiar;kopiec;lista;tablica
449;1.30373;1.22927;1.40613
450;1.33167;1.3318;1.29447
451;1.3082;1.28047;1.35507
452;1.37353;1.33633;1.96487
453;1.35507;1.35953;1.3782
454;1.42487;1.33173;1.30847
455;1.28993;1.355;1.3644
456;1.38753;1.299;1.36433
457;1.39233;1.3644;1.271
458;1.34553;1.33173;1.34087
459;1.40153;2.06247;1.33633
460;1.30353;1.28513;1.30367
461;1.32253;1.33153;1.30827
462;1.29453;1.4062;1.33647
463;1.29913;1.271;1.40613
464;1.38287;1.35013;1.3268
465;1.3968;1.31313;1.3316
466;1.38747;1.39667;1.34093
467;1.30347;1.36433;1.33647
468;1.3364;1.31313;1.3876
469;2.35587;1.21067;1.38273
470;1.3362;1.37807;1.35953
471;1.43873;1.38267;1.34553
472;1.3504;1.34107;1.2942
473;1.34087;1.26647;1.36887
474;1.33613;1.29893;1.3922
475;1.36407;1.36887;1.3456
476;1.33173;1.39213;1.36413
477;1.35473;1.40607;1.29907
478;1.33173;1.30833;1.39667
479;1.27567;1.36893;1.34093
480;2.00687;1.355;1.3596
481;1.36893;1.3782;1.27093
482;1.36887;1.27587;1.36433
483;2.04387;1.42473;1.23853
484;1.378;1.35973;1.313
485;1.3736;1.29433;1.20587
486;1.2664;1.37833;1.41533
487;1.3132;1.3456;1.29913
488;1.33633;1.39213;1.32707
489;1.33647;1.33627;1.3596
490;1.4014;1.21073;1.35967
491;1.4388;1.33633;1.30367
492;1.34547;1.45733;1.38767
493;1.39687;1.23387;1.37347
494;1.33153;1.25253;1.32233
495;1.36893;1.22467;1.37833
496;1.32707;1.16393;1.3502
497;1.34093;1.3782;1.327
498;1.4294;1.19207;1.30373
499;1.34553;1.23833;1.39207
500;1.37353;1.3316;1.30373
501;1.40133;1.24773;1.31307
502;1.28047;1.3316;1.31313
503;1.34573;1.29433;1.34087
504;1.35027;1.36893;1.39227
505;1.40633;1.39207;1.35493
506;1.4062;1.34573;1.26187
507;1.38287;1.3642;1.43887
508;1.29913;1.27573;1.39233
509;1.27573;1.3318;1.2896
510;1.34113;1.40147;1.25233
511;1.3688;1.369;1.32707
512;1.28533;1.3594;1.3318
513;1.364;1.33647;1.35027
514;1.35513;1.34093;1.3688
515;1.3036;1.3364;1.29453
516;1.36427;1.3826;1.38753
517;1.38747;1.4156;1.30853
518;1.25253;1.3036;1.3968
519;1.31787;1.32687;1.36887
520;1.37353;1.39207;1.27113
521;1.39227;1.4202;1.36893
522;1.26647;1.2198;1.32233
523;1.32233;1.299;1.3922
524;1.3038;1.37833;1.31287
525;1.35027;1.36407;1.37807
526;1.41087;1.40607;1.3688
527;1.2806;1.35487;1.34087
528;1.33153;1.33647;1.38753
529;1.341;1.37793;1.30353
530;1.36887;1.29447;1.32707
531;1.39227;1.4248;1.31767
532;1.4294;1.327;1.40133
533;1.36907;1.34093;1.4386
534;1.33613;1.2804;1.34087
535;1.34573;1.3548;1.406
536;1.37327;1.35947;1.35007
537;1.411;1.40147;1.38753
538;1.30347;1.33647;1.3408
539;1.22933;1.1872;1.2338
540;1.29453;1.3222;1.2942
541;1.21047;1.9508;1.3084
542;1.29907;1.26193;1.271
543;1.33627;1.37333;1.9836
544;1.369;1.30853;1.41093
545;1.28507;1.32693;1.38753
546;1.35493;1.4014;1.29433
547;1.4388;1.3688;1.2712
548;1.248;1.32693;1.3828
549;1.34093;1.31293;1.33633
550;1.48067;1.34087;1.35493
551;2.0672;1.3456;1.24307
552;1.38287;1.37347;1.29907
553;1.3968;1.35953;1.39213
554;1.38293;1.3084;1.3456
555;1.3688;1.2852;1.39207
556;1.3736;1.36433;1.26633
557;1.40147;1.2944;1.27573
558;1.33173;1.39207;1.32247
559;1.378;1.33647;1.30833
560;1.39673;1.313;1.37353
561;1.38293;1.4062;1.25247
562;1.28973;1.33627;1.327
563;1.30853;1.2944;1.28047
564;1.327;1.23867;1.3688
565;1.42947;1.35933;1.27113
566;1.3968;1.34553;1.369
567;1.3922;1.39227;1.37367
568;1.30833;1.36907;1.31307
569;1.2616;1.34567;1.37833
570;1.34107;1.2432;1.299
571;1.35973;1.35967;1.33627
572;1.27107;1.36893;1.3082
573;1.3128;1.27087;1.25233
574;1.23393;1.36893;1.39673
575;1.19207;1.4062;1.31293
576;1.35967;1.98353;1.3876
577;1.35013;1.27587;1.25713
578;1.37347;1.25707;1.37833
579;1.4016;1.38287;1.3222
580;1.3178;1.28973;1.34093
581;1.30827;1.35493;1.27113
582;1.34107;1.2898;1.32693
583;1.355;1.27113;1.36427
584;1.39673;1.37353;1.30367
585;1.28033;1.31773;1.3456
586;1.3362;1.3734;1.35947
587;1.32247;1.19653;1.38753
588;1.38273;1.33613;1.42487
589;1.33173;1.26173;1.341
590;1.39667;1.2712;1.29913
591;1.40613;1.327;1.3968
592;1.28053;1.36407;1.38273
593;1.2804;1.34573;1.299
594;1.341;1.28027;1.38287
595;1.34093;1.25247;1.27133
596;1.37813;1.35947;1.26647
597;1.41567;1.3316;1.33633
598;1.35953;1.3736;1.3456
599;1.36427;1.26653;1.30353
600;1.26173;1.26173;1.26193
601;1.383;1.341;1.27107
602;1.37807;1.3084;1.3038
603;1.36447;1.2106;1.25727
604;1.36873;1.24313;1.341
605;1.27127;1.257;1.38747
606;1.3408;1.40153;1.41547
607;1.3596;1.36893;1.271
608;1.21507;1.31327;1.3364
609;1.28967;1.33633;1.29913
610;1.42473;1.29447;1.37367
611;1.4294;1.20593;1.36433
612;1.33167;1.392;1.34093
613;1.35493;1.4016;1.94627
614;1.36433;1.44807;1.38753
615;1.30373;1.20127;1.39687
616;1.29447;1.35967;1.94627
617;1.3642;1.3782;1.2292
618;1.39233;1.3596;1.32227
619;2.0672;1.3318;1.33167
620;1.36893;1.3086;1.27573
621;1.2012;1.32233;1.3596
622;1.4294;1.42473;1.3224
623;1.3408;1.29913;1.34093
624;1.28053;1.39233;1.28047
625;1.35487;1.24767;1.29927
626;1.38753;1.341;1.299
627;1.30807;1.24793;1.24307
628;1.39687;1.34093;1.39693
629;1.35013;1.4016;1.35947
630;1.355;1.2012;1.4108
631;1.41547;1.30367;1.34567
632;1.40613;1.32227;1.33647
633;1.41547;1.23387;1.23847
634;1.3458;1.4108;1.313
635;1.41553;1.3876;1.31753
636;1.30387;1.4014;1.2664
637;1.36867;1.3362;1.33173
638;1.39687;1.434;1.31307
639;1.3458;1.31293;1.26193
640;1.26647;1.32693;1.3038
641;1.40627;1.327;1.378
642;1.3686;1.406;1.30833
643;1.32233;1.369;1.4202
644;1.36887;1.46667;1.29913
645;1.3456;1.42007;1.35967
646;1.406;1.3454;1.3598
647;1.36433;1.37347;1.38747
648;1.3036;1.3362;1.18253
649;1.32713;1.355;1.42007
650;1.36873;1.299;1.29893
651;1.33627;1.32233;1.35947
652;1.3642;1.39233;1.38287
653;1.30387;1.4062;1.42
654;1.369;1.29433;1.34087
655;1.341;1.4108;1.36427
656;1.2944;1.35953;1.32707
657;1.3084;1.3734;1.30827
658;1.41073;1.369;1.33153
659;1.38287;1.33613;1.28973
660;1.3734;1.3596;1.3316
661;1.17333;1.28047;1.34553
662;1.3598;1.46187;1.35493
663;1.4246;1.32233;1.15473
664;1.4062;1.38767;1.26193
665;1.38267;1.33167;1.30367
666;1.37827;1.39213;1.19207
667;1.28987;1.35033;1.35033
668;1.39233;1.3968;1.23393
669;1.29913;1.28027;1.2756
670;1.33647;1.3364;2.04407
671;1.3922;1.355;1.31313
672;1.33647;1.27113;1.35013
673;1.392;1.2852;1.22473
674;1.41567;1.39687;1.23853
675;1.3084;1.37807;1.2992
676;1.42027;1.31287;1.3596
677;1.39213;1.34587;1.34093
678;1.3782;1.40127;1.3084
679;1.32687;1.3596;1.23853
680;1.3036;1.35953;1.37327
681;1.45253;1.3364;1.30367
682;1.40147;1.36893;1.39227
683;1.40147;1.27087;1.41073
684;1.3362;1.4014;1.2758
685;1.39687;1.4016;1.4294
686;1.392;1.3318;1.434
687;1.2898;1.27127;1.3642
688;1.36873;1.38733;1.3364
689;1.18727;1.2712;1.2944
690;1.36413;1.36893;1.2666
691;1.40613;1.4386;1.341
692;1.3734;1.40153;1.30373
693;1.33167;1.3642;1.3038
694;1.41067;1.35953;1.3782
695;1.206;1.35933;1.3922
696;1.32707;1.23867;1.31773
697;1.42953;1.2992;1.4016
698;1.3876;1.33173;1.35967
699;1.4528;1.36867;1.33633
700;1.3922;1.36413;1.41533
701;1.36893;1.36427;1.3224
702;1.35487;1.36433;1.36433
703;1.37367;1.39193;1.313
704;2.63993;1.43867;1.29893
705;1.36887;1.2944;1.3548
706;1.37813;1.30373;1.42
707;1.35493;1.37347;1.341
708;1.3362;1.3364;1.2992
709;1.39667;1.3316;1.32707
710;1.39213;1.29887;1.2664
711;1.35493;1.28987;1.25253
712;1.37827;1.35033;1.37353
713;1.34107;1.35947;1.24767
714;1.31307;1.31753;1.3316
715;1.31313;1.36887;1.28987
716;1.4062;1.38287;1.397
717;1.2804;1.35973;1.32713
718;1.31313;1.42473;1.35973
719;1.3176;1.29427;1.35013
720;1.30853;1.33627;1.3596
721;1.33153;1.35953;1.24787
722;1.38753;1.24807;1.37353
723;1.3642;1.3596;1.33613
724;1.40613;1.3596;1.42467
725;1.21047;1.313;1.36887
726;1.341;1.37367;1.327
727;1.20107;1.3688;1.30827
728;1.3644;1.26193;1.29893
729;1.36433;1.40153;1.3828
730;1.2664;1.39673;1.28967
731;1.30833;1.2712;1.38767
732;1.4154;1.38747;1.35033
733;1.27107;1.29913;1.38273
734;1.38287;1.89993;1.3408
735;1.2756;1.36427;1.28033
736;1.24807;1.34093;1.21527
737;1.31753;1.28027;1.30367
738;1.3596;1.3318;1.3458
739;1.3688;1.32693;1.28513
740;1.26647;1.40613;1.28513
741;1.35953;1.26187;1.32693
742;1.2712;1.2618;1.39673
743;1.40167;1.34547;1.35513
744;1.37353;1.3038;1.39213
745;1.229;1.38753;1.38753
746;1.39693;1.30373;1.34093
747;1.37813;1.3316;1.39687
748;1.36427;1.30353;1.36907
749;1.31307;1.39693;1.27087
750;1.42947;1.36427;1.40153
751;1.3224;1.35487;1.37367
752;1.3784;1.3688;1.406
753;1.3688;1.35947;1.3268
754;1.35967;1.38287;1.3594
755;1.32693;1.36893;1.29907
756;1.90427;1.37827;1.34567
757;1.383;1.3316;1.3596
758;1.30827;1.3688;1.38747
759;1.2712;1.34093;1.3922
760;1.43867;1.20133;1.42013
761;1.33167;1.38733;1.29927
762;1.35493;1.39207;1.40147
763;1.30367;1.22453;1.3362
764;1.30367;1.36433;1.35967
765;1.2898;1.41547;1.34547
766;1.31307;1.3318;1.3642
767;1.383;1.40133;1.3968
768;1.3876;1.299;1.2012
769;1.327;1.406;1.27107
770;1.97427;1.36427;1.36427
771;1.3642;1.299;1.32687
772;1.2944;1.29907;1.36427
773;1.4014;1.2898;1.33167
774;1.37367;1.40607;1.31307
775;1.4434;1.4014;1.32227
776;1.28047;1.26187;1.285
777;1.37367;1.29433;1.2756
778;1.33627;1.36893;1.33167
779;1.29433;1.3176;1.35493
780;1.36887;1.341;1.3688
781;1.327;1.3036;1.40167
782;1.37347;1.42953;1.27573
783;1.3038;1.36867;1.313
784;1.28953;1.29913;1.41533
785;1.33647;1.35947;1.27113
786;1.26647;1.3596;1.35033
787;1.41073;1.26653;1.411
788;1.30847;1.3594;1.29453
789;1.3968;1.35947;1.38267
790;1.32713;1.33153;1.32233
791;1.341;1.383;1.35967
792;1.14547;1.9742;1.3876
793;1.39227;1.3598;1.3038
794;1.3688;1.32213;1.3736
795;1.3968;1.42933;1.31307
796;1.31293;1.2946;1.2666
797;1.31307;1.30387;1.30853
798;1.3362;1.3456;1.37353
799;1.35033;1.3922;1.3598
800;1.42473;1.22907;1.3686
801;1.33627;1.93233;1.33627
802;1.35493;1.3642;1.3316
803;1.3828;1.2896;1.34573
804;1.29893;1.32253;1.3456
805;1.43407;1.3406;1.43367
806;1.20607;1.2992;1.29913
807;1.37353;1.39707;1.33633
808;1.40167;1.3272;1.28513
809;1.3596;1.3782;1.33647
810;1.42487;1.4016;1.3038
811;1.43407;1.32233;1.3642
812;1.35027;1.3034;1.29447
813;1.28953;1.32233;1.33153
814;1.35513;1.36913;1.3314
815;1.35927;1.33627;1.29447
816;1.28533;1.36413;1.29893
817;1.33167;1.2806;1.32707
818;1.21533;1.27587;1.30387
819;1.30827;1.34093;1.3318
820;1.4016;1.3318;1.3874
821;1.40153;1.26167;1.3596
822;1.32693;1.285;1.3968
823;1.41067;1.3318;1.32713
824;1.2992;1.3502;1.26653
825;1.40147;1.29893;1.4016
826;1.3874;1.35953;1.33627
827;1.39227;1.3922;1.35953
828;1.2756;1.22447;1.3316
829;1.37347;1.2338;1.276
