rozmiar;kopiec;lista;tablica
6701;1.355;1.23393;1.41553
6726;1.4016;1.2106;1.42947
6751;1.40167;1.36433;1.476
6776;1.4528;1.2012;2.10473
6801;1.46213;1.18733;1.45273
6826;1.40613;1.262;1.54113
6851;1.42487;1.20593;1.4388
6876;1.44807;1.1874;1.45753
6901;1.3876;1.33633;1.45727
6926;1.42947;1.1782;1.41093
6951;1.4016;1.3038;1.42947
6976;1.45753;1.25233;1.42933
7001;1.49467;1.26647;1.42947
7026;1.45733;1.2246;1.42947
7051;1.45747;1.29447;1.45287
7076;1.504;1.2478;1.44813
7101;1.39213;1.1082;1.42947
7126;1.48547;1.25727;1.46673
7151;1.38767;1.28047;1.44807
7176;1.41547;1.27573;1.43867
7201;1.46667;1.19667;1.43893
7226;1.45753;1.192;1.4248
7251;1.42007;1.1734;1.476
7276;1.4576;1.15933;1.41993
7301;1.43893;1.18273;1.44827
7326;1.36893;1.1498;2.044
7351;1.48533;1.29913;1.42953
7376;1.40133;1.2806;1.4294
7401;1.46213;1.19673;1.4622
7426;1.476;1.23393;1.46213
7451;1.40593;1.2666;1.4248
7476;2.263;1.26193;1.40613
7501;1.4854;1.29453;1.4762
7526;1.518;1.15933;1.4248
7551;1.4434;1.42947;1.54587
7576;1.46667;1.17793;1.4248
7601;1.48087;1.21533;1.53653
7626;1.48993;1.14067;1.50387
7651;1.4202;1.29447;1.46213
7676;1.41993;1.31307;1.43413
7701;1.49007;1.14093;1.43413
7726;1.42953;1.1828;1.4296
7751;1.50407;1.4108;1.4108
7776;1.4714;1.23867;1.4156
7801;1.4016;1.21993;1.45733
7826;1.4714;1.23387;1.46207
7851;1.42953;1.30847;1.47613
7876;1.49467;1.34093;1.48547
7901;1.48547;1.2246;1.3642
7926;1.4386;1.13153;1.4248
7951;1.45273;1.41073;1.45273
7976;1.5226;1.29913;1.4434
8001;1.476;1.15473;1.42927
8026;1.34107;1.18273;1.518
8051;1.4714;1.13627;1.4108
8076;1.35973;1.16407;1.4014
8101;1.42953;1.33167;1.4154
8126;1.41553;1.12673;1.42487
8151;1.462;1.30387;1.45747
8176;1.38767;1.21047;1.39687
8201;1.42013;1.22933;2.12793
8226;1.42487;1.25247;1.47153
8251;1.4294;1.234;1.448
8276;1.41093;1.24333;1.425
8301;1.41527;1.1362;1.47607
8326;1.42953;1.20607;1.39693
8351;1.42493;1.33653;1.48527
8376;1.45273;1.178;1.42033
8401;1.42933;1.32247;1.4202
8426;1.4016;1.3084;1.4296
8451;1.43873;1.23373;1.43413
8476;1.36433;1.17813;2.1698
8501;1.4342;1.1362;1.44347
8526;1.38753;1.20127;1.45727
8551;1.40613;1.50867;1.47607
8576;1.39687;1.17813;1.40153
8601;1.43873;1.29447;1.4388
8626;1.40153;1.31293;1.36887
8651;1.40153;1.22907;1.52253
8676;1.39693;1.22;1.47607
8701;1.4062;1.26647;1.45287
8726;1.39213;1.2246;1.35493
8751;1.37827;1.30387;1.40167
8776;1.43407;1.15953;1.4248
8801;1.35507;1.3038;1.4248
8826;1.35507;1.22467;1.44327
8851;1.40147;1.78333;1.43873
8876;1.42473;1.19207;1.52733
8901;1.41093;1.17813;1.46207
8926;1.36893;1.1734;1.45287
8951;1.39227;1.2944;1.48987
8976;1.40607;1.38287;1.4528
9001;1.37367;1.17813;1.4294
9026;1.46673;1.19193;1.4388
9051;1.4294;1.3364;1.42933
9076;1.42027;1.21053;1.4202
9101;1.42967;1.23867;1.49933
9126;1.44787;1.19673;1.4156
9151;1.37827;1.33633;1.48527
9176;1.42007;1.29927;1.4436
9201;1.45287;1.28513;1.44347
9226;1.37353;1.3084;1.45747
9251;1.34087;1.27593;1.4016
9276;1.4016;1.22453;1.4248
9301;1.4712;1.21067;1.47153
9326;1.39207;1.23853;1.425
9351;1.38287;1.26647;1.44807
9376;2.27687;1.23873;1.48993
9401;1.40633;1.18253;1.439
9426;1.43407;1.2758;1.4666
9451;1.38273;1.23407;1.45273
9476;1.3922;1.76473;1.38307
9501;1.4202;1.2758;1.39693
9526;1.42947;1.30373;1.4342
9551;1.44333;1.44813;1.49
9576;1.42953;1.2758;1.42953
9601;1.46207;1.13147;1.4342
9626;1.4294;1.32707;1.4574
9651;2.16973;1.327;1.41107
9676;1.42487;1.12227;1.38293
9701;1.4062;1.11273;1.4434
9726;1.41093;1.11747;1.46673
9751;1.44813;1.34567;1.43873
9776;1.43407;1.2294;1.44367
9801;1.42007;1.35047;1.4806
9826;1.35027;1.0708;1.46647
9851;1.3642;1.1408;1.4994
9876;1.383;1.23867;1.4482
9901;1.42;1.2198;1.4946
9926;1.4666;1.29427;1.41547
9951;1.3922;1.32233;1.43873
9976;1.3968;1.17813;1.45733
