rozmiar;kopiec;lista;tablica
270;0.269067;0.896467;2.4012
271;0.267867;0.928333;2.40933
272;0.267133;0.914467;2.4172
273;0.2652;0.9046;2.42593
274;0.266;0.906333;2.43607
275;0.266467;0.937133;2.44527
276;0.267867;0.922933;2.45253
277;0.267133;0.927733;2.45933
278;0.2692;0.935333;2.46873
279;0.267933;0.9644;2.47753
280;0.269067;0.9598;2.68173
281;0.265933;0.947867;2.49547
282;0.265067;0.952533;2.50407
283;0.2658;0.953;2.51193
284;0.269267;0.953133;2.5214
285;0.267;1.16287;2.53093
286;0.265933;0.941;2.85213
287;0.264467;0.975867;2.5474
288;0.2712;0.963133;2.55347
289;0.267267;0.955133;2.56153
290;0.269067;0.956533;2.569
291;0.266533;0.9646;2.57693
292;0.268467;0.976;2.58827
293;0.2646;0.970533;2.59833
294;0.266467;0.9798;2.60567
295;0.2678;1.00447;2.613
296;0.266533;0.995;2.62233
297;0.267133;0.982467;2.63173
298;0.265267;0.9826;2.63833
299;0.266533;0.981933;2.64633
300;0.2658;0.983267;2.65513
301;0.267867;0.993333;2.96487
302;0.265067;0.996;2.67507
303;0.2666;1.02133;2.68167
304;0.268533;1.02267;2.68787
305;0.267867;1.01393;2.69507
306;0.2666;1.0106;2.7052
307;0.266467;1.01467;2.71447
308;0.267867;1.01393;2.72313
309;0.2658;1.02127;2.73107
310;0.264467;1.02133;2.74127
311;0.267933;1.05;2.74927
312;0.2678;1.05467;2.75527
313;0.265933;1.046;2.76393
314;0.265067;1.03867;2.77527
315;0.265867;1.0426;2.7812
316;0.2686;1.04467;2.788
317;0.267133;1.04793;2.7968
318;0.265933;1.05267;2.80667
319;0.2644;1.08407;2.81533
320;0.265133;1.08347;2.82327
321;0.263933;1.07;2.8314
322;0.264467;1.0768;2.84
323;0.2686;1.07747;2.84687
324;0.2678;1.078;2.85867
325;0.266533;1.0854;2.8656
326;0.2638;1.08807;2.874
327;0.264467;1.12027;2.88413
328;0.265867;1.11947;3.11313
329;0.266467;1.0988;2.9008
330;0.2686;1.096;2.90747
331;0.266467;1.10013;2.91607
332;0.265733;1.10547;2.92413
333;0.265867;1.11533;2.93553
334;0.2664;1.12153;2.94013
335;0.2706;1.3654;2.95027
336;0.266533;1.15027;2.95753
337;0.2644;1.1314;2.9656
338;0.2706;1.13213;2.97433
339;0.265733;1.13693;2.98173
340;0.267333;1.13693;2.99233
341;0.2672;1.14473;3.00167
342;0.264533;1.1502;3.00953
343;0.2672;1.1804;3.0158
344;0.2704;1.17287;3.0264
345;0.271267;1.15333;3.03513
346;0.265133;1.1536;3.0424
347;0.262467;1.15873;3.05113
348;0.267267;1.1608;3.0598
349;0.269067;1.16953;3.06707
350;0.267333;1.17367;3.0744
351;0.264467;1.20227;3.08447
352;0.265733;1.203;3.0946
353;0.267933;1.18353;3.10193
354;0.268467;1.1882;3.11127
355;0.267267;1.1984;3.11733
356;0.2658;1.20013;3.12533
357;0.267667;1.20113;3.134
358;0.268;1.20973;3.14127
359;0.265133;1.24167;3.152
360;0.265267;1.2424;3.16067
361;0.267133;1.2262;3.1674
362;0.266467;1.22307;3.176
363;0.267933;1.22907;3.18547
364;0.265733;1.2304;3.19133
365;0.2666;1.237;3.2008
366;0.267067;1.24773;3.2074
367;0.266533;1.53833;3.21873
368;0.266;1.27847;3.22673
369;0.269067;1.25847;3.23473
370;0.265933;1.26507;3.24553
371;0.267733;1.283;3.2522
372;0.266533;1.28913;3.26073
373;0.266;1.295;3.26953
374;0.265733;1.29187;3.27887
375;0.268533;1.3284;3.2876
376;0.269067;1.29253;3.29493
377;0.268533;1.28033;3.3016
378;0.2626;1.28513;3.3102
379;0.265733;1.28433;3.3184
380;0.268533;1.29987;3.3264
381;0.2704;1.30167;3.3364
382;0.2672;1.30507;3.345
383;0.263867;1.336;3.35227
384;0.265733;1.3236;3.3584
385;0.602533;1.3094;3.36773
386;0.267867;1.31433;3.3784
387;0.265133;1.32207;3.41313
388;0.265267;1.3272;3.4064
389;0.2664;1.339;3.4104
390;0.267867;1.34073;3.4366
391;0.2666;1.3698;3.4358
392;0.265133;1.3492;3.4358
393;0.264667;1.3408;3.77453
394;0.266467;1.34573;3.45527
395;0.267867;1.3486;3.46193
396;0.2672;1.35267;3.48193
397;0.2658;1.3578;3.48133
398;0.265867;1.36327;3.49333
399;0.266467;1.39073;3.4974
400;0.267933;1.37727;3.5094
401;0.265867;1.36593;3.51053
402;0.270467;1.3726;3.51327
403;0.266667;1.37787;3.73447
404;0.267067;1.382;3.52813
405;0.265267;1.3946;3.53807
406;0.2652;1.6758;3.5468
407;0.266467;1.44687;3.76447
408;0.2666;1.40953;3.56347
409;0.268467;1.40653;3.57213
410;0.265267;1.41053;3.5788
411;0.263867;1.412;3.5876
412;0.265133;1.41553;3.5968
413;0.2672;1.42273;3.6068
414;0.267133;1.43033;3.82207
415;0.265867;1.4572;3.623
416;0.265733;1.4396;3.62967
417;0.266467;1.4328;3.63967
418;0.2686;1.43687;3.85807
419;0.2892;1.43807;3.65233
420;0.283933;1.44433;3.665
421;0.2832;1.44473;3.67367
422;0.283867;1.44893;3.683
423;0.274733;1.4822;3.691
424;0.273733;1.4736;3.6978
425;0.2752;1.46147;3.7044
426;0.277933;1.69447;3.7158
427;0.277067;1.4708;3.72373
428;0.2766;1.47273;3.7324
429;0.2784;1.47267;3.74187
430;0.278467;1.48493;3.74913
431;0.273267;1.51433;3.75587
432;0.273733;1.52093;3.7792
433;0.273933;1.5016;4.0116
434;0.273133;1.49953;3.79653
435;0.2732;1.50947;3.80513
436;0.273933;1.51287;3.81387
437;0.2664;1.5116;3.81447
438;0.2666;1.52367;3.82113
439;0.268467;1.56033;3.83327
440;0.265133;1.55033;3.90873
441;0.2646;1.53167;4.10453
442;0.265733;1.54367;3.90413
443;0.2652;1.54827;3.886
444;0.267733;1.54627;3.88947
445;0.266533;1.5516;4.33087
446;0.280533;1.557;4.1212
447;0.2758;1.59233;3.9054
448;0.266533;2.11;3.91613
449;0.271733;1.5804;3.9174
450;0.267133;1.57367;3.9174
451;0.268533;1.58367;3.9408
452;0.2678;1.58433;3.97433
453;0.2672;1.59433;3.96153
454;0.263733;1.59033;3.9628
455;0.267067;1.6264;3.96947
456;0.2706;1.6164;3.9748
457;0.269867;1.6024;3.981
458;0.267267;1.61373;3.9848
459;0.265733;1.61047;3.99353
460;0.2692;1.61633;4.00247
461;0.263933;1.6238;4.01287
462;0.267133;1.62907;4.01953
463;0.2686;1.66133;4.02627
464;0.2678;1.63973;4.03507
465;0.265867;1.6264;4.04293
466;0.2666;1.63713;4.05567
467;0.2672;1.64447;4.06367
468;0.2686;1.64467;4.06927
469;0.2672;1.86953;4.08053
470;0.265867;1.66847;4.08773
471;0.264467;1.68787;4.09767
472;0.267067;1.67653;4.1046
473;0.267267;1.66247;4.11113
474;0.268333;1.66787;4.11973
475;0.267267;1.66187;4.12987
476;0.266467;1.6724;4.13733
477;0.2644;1.67847;4.16607
478;0.267933;1.68387;4.166
479;0.270333;1.72127;4.18
480;0.2658;1.70533;4.1866
481;0.267133;1.69193;4.1954
482;0.266533;1.69527;4.20333
483;0.267267;1.706;4.2174
484;0.265667;1.70787;4.20733
485;0.2666;1.71327;4.21467
486;0.267133;1.71793;4.22133
487;0.265867;1.75333;4.23273
488;0.266667;1.74207;4.23947
489;0.267733;1.72467;4.24673
490;0.268667;1.73073;4.2554
491;0.267133;1.7372;4.26333
492;0.266467;1.7418;4.27147
493;0.267333;1.7454;4.28
494;0.267067;1.75473;4.28907
495;0.267333;1.78607;4.29613
496;0.2672;1.7748;4.304
497;0.2672;1.7674;4.3136
498;0.267267;1.77607;4.323
499;0.2664;1.78133;4.33007
500;0.266;1.78007;4.3396
501;0.2678;2.00573;4.3492
502;0.265867;1.7982;4.3574
503;0.267933;1.8268;4.36633
504;0.2656;1.81947;4.37513
505;0.265267;1.81013;4.38273
506;0.2664;1.81733;4.38993
507;0.2672;1.8096;4.3974
508;0.2672;1.81527;4.4052
509;0.268333;1.82553;4.41347
510;0.267267;1.83413;4.42187
511;0.2918;1.86753;4.43233
512;0.428067;1.84967;4.659
513;0.2912;1.84253;4.46633
514;0.290667;1.84433;4.46853
515;0.291733;1.85553;4.4752
516;0.292;1.86073;4.48367
517;0.291267;1.86307;4.49273
518;0.291133;1.86667;4.5016
519;0.2926;1.8942;4.51187
520;0.291867;1.88707;4.5196
521;0.291067;1.8854;4.52633
522;0.291333;1.88013;4.53653
523;0.292467;2.10553;4.5476
524;0.291867;1.89753;4.5546
525;0.290733;1.89273;4.56107
526;0.299067;1.91033;4.578
527;0.299267;1.9452;4.587
528;0.2906;1.91007;5.16133
529;0.291733;1.901;4.59667
530;0.291933;1.9098;4.6026
531;0.292;1.90747;4.61127
532;0.289733;1.91433;4.83253
533;0.291333;1.92033;4.6276
534;0.291867;1.927;4.63693
535;0.291067;1.96553;4.64427
536;0.290667;1.9644;4.65413
537;0.291133;1.94573;4.6608
538;0.291267;1.94907;4.86867
539;0.292067;1.95433;4.68027
540;0.2904;1.9616;4.88067
541;0.2926;1.97187;4.69833
542;0.292;1.9704;4.70433
543;0.291733;2.00647;4.71233
544;0.290667;1.9992;4.72167
545;0.2926;1.98107;4.72967
546;0.291133;1.98633;4.73833
547;0.29;2.00053;4.74367
548;0.290533;1.9998;4.75373
549;0.289867;2.0138;4.76233
550;0.291333;2.02453;4.77173
551;0.290467;2.2716;4.98567
552;0.289133;2.06707;4.80853
553;0.2934;2.0444;4.87913
554;0.2904;2.04113;5.02887
555;0.2906;2.04587;4.8318
556;0.290733;2.04653;4.82467
557;0.291733;2.0552;4.83113
558;0.292667;2.06253;4.83973
559;0.290533;2.09467;4.8486
560;0.290333;2.07867;4.85867
561;0.289333;2.072;5.2524
562;0.290467;2.08267;4.87527
563;0.2912;2.07973;4.8828
564;0.296;2.07927;4.88967
565;0.290467;2.09;4.90013
566;0.292533;2.094;4.9112
567;0.292667;2.12133;4.91993
568;0.291067;2.11267;4.92287
569;0.291933;2.104;4.93047
570;0.292667;2.1026;4.94373
571;0.2918;2.34713;4.95247
572;0.2906;2.11867;4.957
573;0.2898;2.11267;4.9646
574;0.2924;2.12133;4.97433
575;0.291333;2.15473;5.25913
576;0.291867;2.14533;4.99307
577;0.2912;2.1308;5.002
578;0.2914;2.13533;5.01027
579;0.291133;2.14667;5.01833
580;0.2906;2.14753;5.02393
581;0.2954;2.15467;5.03453
582;0.291067;2.15547;5.04227
583;0.289933;2.18947;5.052
584;0.2912;2.1834;5.0572
585;0.290467;2.17227;5.06707
586;0.291933;2.1814;5.0766
587;0.292533;2.18267;5.08567
588;0.291267;2.1834;5.09453
589;0.291333;2.1922;5.1024
590;0.291133;2.1962;5.11013
591;0.291867;2.23087;5.12053
592;0.2934;2.21613;5.1292
593;0.289733;2.2122;5.13653
594;0.289867;2.21547;5.14447
595;0.290733;2.22173;5.1482
596;0.293;2.22287;5.15767
597;0.291933;2.23093;5.169
598;0.293133;2.2478;5.17653
599;0.291067;2.27687;5.186
600;0.2914;2.2624;5.1926
601;0.290533;2.24813;5.20193
602;0.2912;2.25487;5.20793
603;0.2934;2.25647;5.22067
604;0.2898;2.26753;5.23
605;0.292533;2.26927;5.23667
606;0.292133;2.26607;5.24467
607;0.2904;2.30247;5.25267
608;0.291867;2.295;5.26267
609;0.290667;2.2904;5.268
610;0.2904;2.29573;5.27533
611;0.289333;2.30367;5.28467
612;0.2912;2.3038;5.2948
613;0.290467;2.30967;5.3034
614;0.292667;2.3112;5.31067
615;0.292533;2.34907;5.3214
616;0.290533;2.3352;5.32953
617;0.290733;2.32373;5.3382
618;0.290467;2.33453;5.55327
619;0.293867;2.34173;5.35533
620;0.291467;2.34393;5.36347
621;0.292333;2.34233;5.37293
622;0.289933;2.34673;5.37873
623;0.2926;2.3844;5.38613
624;0.293667;2.36407;5.60207
625;0.290733;2.34967;5.4056
626;0.2906;2.35773;5.41153
627;0.289733;2.36113;5.62687
628;0.292733;2.36113;5.42747
629;0.288533;2.36973;5.43707
630;0.2918;2.37527;5.44587
631;0.292867;2.41653;5.66253
632;0.2944;2.4024;5.46067
633;0.2938;2.392;5.47013
634;0.2908;2.39513;5.68707
635;0.291667;2.39973;5.49093
636;0.291267;2.40553;5.5
637;0.294667;2.4106;5.50573
638;0.291667;2.42033;5.51527
639;0.291333;2.4562;5.52187
640;0.293867;2.42727;5.53047
641;0.291067;2.42707;5.54067
642;0.290667;2.4214;5.54833
643;0.2912;2.42927;5.7664
644;0.2912;2.4346;5.58453
645;0.290733;2.43667;5.57373
646;0.289667;2.43733;5.66287
647;0.290467;2.47387;5.61393
648;0.2914;2.4608;5.6212
649;0.291733;2.45207;5.89867
650;0.290667;2.45053;5.61753
651;0.292067;2.45987;5.71353
652;0.291067;2.46613;5.64787
653;0.292;2.47027;5.636
654;0.2912;2.47247;5.64687
655;0.289067;2.506;5.6562
656;0.290733;2.49873;5.66613
657;0.2912;2.48747;5.67267
658;0.2912;2.49147;5.68
659;0.290733;2.49947;5.68813
660;0.290333;2.50607;5.69613
661;0.289867;2.50867;5.7062
662;0.288;2.52213;5.71153
663;0.289;2.55147;5.7222
664;0.292733;2.54007;5.7276
665;0.2892;2.5288;5.737
666;0.290467;2.5302;5.74633
667;0.290733;2.53947;5.755
668;0.2912;2.53867;5.765
669;0.291133;2.54567;5.80033
670;0.290667;2.55167;5.801
671;0.291733;2.58767;5.803
672;0.290467;2.56493;5.83173
673;0.291467;2.55673;5.82773
674;0.291067;2.55873;5.83047
675;0.29;2.56353;5.83433
676;0.2914;2.56753;5.8698
677;0.289;2.57087;5.86647
678;0.290667;2.5748;5.85773
679;0.2912;2.60953;5.85447
680;0.293067;2.59353;5.8652
681;0.290733;2.58487;5.87033
682;0.289867;2.5942;5.88053
683;0.2912;2.59233;5.8886
684;0.292733;2.59433;5.89853
685;0.2904;2.59633;5.90507
686;0.291867;2.609;5.91527
687;0.291467;2.6404;5.92467
688;0.289733;2.633;5.93113
689;0.292667;2.6256;5.93787
690;0.2906;2.63093;5.9474
691;0.291667;2.63233;5.95453
692;0.292;2.6358;5.96413
693;0.291867;2.63833;5.97407
694;0.292467;2.64433;5.98133
695;0.291333;2.68033;5.98747
696;0.291067;2.66707;6.02127
697;0.2912;2.65633;6.02493
698;0.2908;2.65973;6.03547
699;0.292467;2.667;6.03413
700;0.2906;2.671;6.03413
701;0.291333;2.6738;6.0428
702;0.2904;2.6818;6.0502
703;0.295333;2.7226;6.06413
704;0.2972;2.7064;6.0938
705;0.291067;2.6978;6.08547
706;0.290667;2.7026;6.09293
707;0.292533;2.71307;6.13327
708;0.294533;2.71513;6.16953
709;0.2954;2.71913;6.13507
710;0.290467;2.7252;-nan
711;0.290533;2.7592;6.51033
712;0.291467;2.7384;6.13353
713;0.2904;2.73813;6.14167
714;0.293867;2.7438;-nan
715;0.292;2.74507;6.35607
716;0.291067;2.74607;6.17093
717;0.292;2.75113;6.179
718;0.2898;2.98027;-nan
719;0.2896;2.7972;6.1932
720;0.29;2.77787;6.40547
721;0.290533;2.77407;6.211
722;0.290467;2.78247;-nan
723;0.290867;2.78427;6.22633
724;0.290467;2.79267;6.23387
725;0.292533;2.79787;6.27593
726;0.291467;2.80527;6.27667
727;0.290333;2.8428;6.31207
728;0.290533;2.82067;6.3508
729;0.289867;2.81787;6.28993
730;0.290867;2.82067;6.60393
731;0.2914;2.822;6.3006
732;0.289867;2.82747;6.5852
733;0.291733;2.8286;6.324
734;0.290733;3.0564;6.32407
735;0.291133;2.87953;6.33333
736;0.2912;2.85407;6.53913
737;0.291533;2.84747;6.35133
738;0.291733;2.85273;6.3602
739;0.289867;2.85347;6.36747
740;0.2914;2.85753;6.37467
741;0.293667;2.86267;6.3828
742;0.291333;2.8708;6.39207
743;0.289933;2.90353;6.40087
744;0.292267;2.88407;6.40693
745;0.290733;2.87567;6.4162
746;0.290533;2.87793;6.42547
747;0.295733;2.87947;6.43493
748;0.2908;2.89093;6.73487
749;0.290467;3.115;6.4528
750;0.5036;2.91573;6.4618
751;0.291467;2.9456;6.4676
752;0.292333;2.92267;6.47693
753;0.291133;2.91633;6.48507
754;0.291333;2.91493;6.4936
755;0.290333;2.92273;6.5012
756;0.292667;2.91893;6.51033
757;0.292733;2.92633;6.51993
758;0.291067;2.9268;6.52833
759;0.291333;2.96093;6.53727
760;0.291867;2.94633;6.5404
761;0.290333;2.94493;6.55193
