rozmiar;kopiec;lista;tablica
6276;24.7061;40.5141;72.7914
6301;30.1633;46.8979;69.9605
6326;28.7758;47.5357;68.9966
6351;28.1518;42.4372;79.1379
6376;24.3151;59.1765;73.001
6401;23.6957;50.1389;74.6914
6426;38.0372;56.5876;73.8204
6451;30.7966;56.3595;71.0083
6476;27.1182;49.9291;74.4863
6501;26.997;55.1116;73.3409
6526;27.4164;55.81;74.7937
6551;26.7361;48.1225;75.79
6576;25.2929;50.5486;74.0347
6601;31.8397;37.32;85.2329
6626;30.9503;52.4436;85.5773
6651;27.1369;34.0931;78.677
6676;31.4901;57.9287;76.2651
6701;27.7095;44.7236;79.7665
6726;26.2384;54.2224;70.1187
6751;41.5431;57.6959;74.9426
6776;25.3909;49.2448;78.6955
6801;30.2937;52.3783;79.0541
6826;33.6278;55.4143;73.0569
6851;29.8281;54.4784;72.4003
6876;27.9423;51.0607;75.6132
6901;38.3491;65.3787;74.3187
6926;33.609;51.2331;81.8153
6951;37.3294;68.9499;80.7353
6976;31.5416;49.7105;87.7938
7001;29.1344;56.6808;79.5757
7026;28.7618;51.4937;77.5594
7051;19.8637;41.6875;79.9295
7076;33.1432;58.1754;81.9736
7101;32.8873;57.7191;74.4585
7126;31.0666;48.3928;86.7463
7151;31.3648;50.474;88.5623
7176;32.1329;58.4549;87.3515
7201;29.6653;64.2846;74.4957
7226;27.1555;55.0887;80.7396
7251;35.141;53.9056;79.3242
7276;33.6091;47.8479;87.6637
7301;33.0736;55.0279;88.1013
7326;41.1427;60.6528;82.0945
7351;31.8116;54.8045;86.686
7376;36.0863;50.6834;95.6258
7401;31.807;55.8428;86.8162
7426;37.5759;74.4909;86.6019
7451;32.2027;45.5849;97.9539
7476;36.0117;67.2365;79.6225
7501;39.9648;58.7296;92.6273
7526;37.9441;62.1473;88.3619
7551;34.8849;66.2261;85.1631
7576;35.9137;78.9377;79.557
7601;34.3541;53.3329;94.2663
7626;37.6879;53.2631;94.2802
7651;37.1337;66.2821;77.5503
7676;28.8551;42.9449;99.2297
7701;36.1373;57.2116;90.5738
7726;33.8186;51.9361;87.9941
7751;19.2259;53.9007;92.2548
7776;34.6566;64.8758;84.3528
7801;39.9602;64.8107;90.9136
7826;34.7592;58.1194;88.7253
7851;34.5029;57.9475;94.5921
7876;25.2975;48.1037;94.2663
7901;34.5914;58.2219;92.2734
7926;17.9732;54.036;87.9244
7951;30.6567;61.1648;83.7896
7976;38.3165;71.0175;87.4821
8001;42.5675;66.5103;100.459
8026;32.5892;62.9667;88.0268
8051;42.2137;68.8384;88.0639
8076;33.7301;53.2679;99.8583
8101;34.7405;60.5597;101.823
8126;34.3959;57.3979;93.1908
8151;34.34;51.1629;99.3881
8176;34.652;60.1359;104.258
8201;37.0361;59.3443;91.9335
8226;44.0436;63.9165;95.854
8251;40.5609;67.7999;95.5793
8276;41.5944;50.3715;99.2811
8301;30.2051;58.3337;93.6841
8326;38.2979;69.5276;88.8883
8351;42.4885;57.3839;92.4736
8376;47.2797;96.9158;90.7042
8401;32.4961;68.1772;86.7837
8426;32.4635;65.0944;92.399
8451;32.8407;56.8764;101.469
8476;44.5511;55.4238;109.218
8501;34.0607;78.514;84.2179
8526;34.1676;57.9333;102.661
8551;34.5589;65.9515;90.2527
8576;35.9837;59.2605;105.413
8601;30.4287;59.5398;95.2581
8626;50.5252;69.3413;109.166
8651;35.8951;47.9455;115.778
8676;32.0725;56.7647;103.234
8701;46.8794;64.0889;106.889
8726;38.2699;66.3053;104.38
8751;44.2859;67.949;102.331
8776;36.1419;62.3615;104.263
8801;50.5906;86.4435;104.31
8826;42.0789;69.2155;108.384
8851;45.4871;68.9452;113.254
8876;42.2182;70.021;108.109
8901;39.8159;77.8808;101.157
8926;42.4603;67.5579;107.639
8951;44.2535;76.1627;100.827
8976;48.9141;70.0443;106.82
9001;39.0197;69.8067;98.2193
9026;46.2877;75.4549;107.155
9051;43.2196;61.4348;109.678
9076;37.7438;55.0092;102.229
9101;37.4783;61.9563;113.422
9126;44.8444;74.4213;98.7037
9151;37.93;58.2453;110.498
9176;37.4828;74.8543;101.632
9201;41.1428;62.79;105.944
9226;58.6456;80.5071;108.607
9251;46.1947;84.8093;91.738
9276;47.8341;70.6125;113.055
9301;33.9815;64.4009;103.053
9326;51.2561;79.3987;108.789
9351;47.6898;85.2471;96.017
9376;40.4631;63.8049;115.983
9401;41.3895;62.436;111.024
9426;43.35;65.0623;119.15
9451;43.9226;76.4047;104.496
9476;32.9153;61.6116;103.751
9501;42.158;82.4067;99.8258
9526;45.5151;55.1535;115.788
9551;46.9213;61.621;118.763
9576;46.3207;64.2145;111.844
9601;43.8296;72.8382;110.433
9626;43.3266;60.5223;125.528
9651;49.2123;64.2425;116.854
9676;45.2683;77.9692;98.415
9701;49.6638;80.0927;101.786
9726;29.7861;57.2164;115.829
9751;57.3051;78.84;113.129
9776;41.8973;75.6737;113.161
9801;47.9455;70.2397;110.363
9826;50.8279;88.5577;118.786
9851;43.3871;78.0392;115.317
9876;36.2211;75.1708;115.471
9901;41.5291;61.975;128.429
9926;39.3873;79.0308;115.201
9951;39.9368;70.2911;111.257
9976;25.372;54.9393;117.189
